,Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
2011,printed-sleeve-tie-up-blue-top,Printed Sleeve Tie Up Blue Top,Style Size,L,,,,,ZZ08949-L,,,Shop location,0,0,1,0,1
2012,printed-sleeve-tie-up-blue-top,Printed Sleeve Tie Up Blue Top,Style Size,XL,,,,,ZZ08949-XL,,,Shop location,0,0,2,0,2
2013,printed-sleeve-tie-up-blue-top,Printed Sleeve Tie Up Blue Top,Style Size,XXL,,,,,ZZ08949-XXL,,,Shop location,0,0,4,0,4
2014,printed-sleeve-tie-up-gray-top,Printed Sleeve Tie Up Gray Top,Style Size,XS,,,,,ZZ08948-XS,,,Shop location,0,0,0,5,5
2015,printed-sleeve-tie-up-gray-top,Printed Sleeve Tie Up Gray Top,Style Size,S,,,,,ZZ08948-S,,,Shop location,0,0,0,7,7
2016,printed-sleeve-tie-up-gray-top,Printed Sleeve Tie Up Gray Top,Style Size,M,,,,,ZZ08948-M,,,Shop location,0,0,1,12,13
2017,printed-sleeve-tie-up-gray-top,Printed Sleeve Tie Up Gray Top,Style Size,L,,,,,ZZ08948-L,,,Shop location,0,0,1,8,9
2018,printed-sleeve-tie-up-gray-top,Printed Sleeve Tie Up Gray Top,Style Size,XL,,,,,ZZ08948-XL,,,Shop location,0,0,1,6,7
2019,printed-sleeve-tie-up-gray-top,Printed Sleeve Tie Up Gray Top,Style Size,XXL,,,,,ZZ08948-XXL,,,Shop location,0,0,1,0,1
2020,round-neck-puffed-sleeve-peplum-top,Round Neck Puffed Sleeve Peplum Top,Style Size,XS,,,,,ZZ08968-XS,,,Shop location,0,0,0,0,0
2021,round-neck-puffed-sleeve-peplum-top,Round Neck Puffed Sleeve Peplum Top,Style Size,S,,,,,ZZ08968-S,,,Shop location,0,0,1,0,1
2022,round-neck-puffed-sleeve-peplum-top,Round Neck Puffed Sleeve Peplum Top,Style Size,M,,,,,ZZ08968-M,,,Shop location,0,0,0,6,6
2023,round-neck-puffed-sleeve-peplum-top,Round Neck Puffed Sleeve Peplum Top,Style Size,L,,,,,ZZ08968-L,,,Shop location,0,0,0,5,5
2024,round-neck-puffed-sleeve-peplum-top,Round Neck Puffed Sleeve Peplum Top,Style Size,XL,,,,,ZZ08968-XL,,,Shop location,0,0,0,2,2
2025,round-neck-puffed-sleeve-peplum-top,Round Neck Puffed Sleeve Peplum Top,Style Size,XXL,,,,,ZZ08968-XXL,,,Shop location,0,0,0,2,2
2026,side-open-long-sleeve-beige-top,Side Open Long Sleeve Beige Top,Style Size,XS,,,,,ZZ09050-XS,,,Shop location,0,0,0,0,0
2027,side-open-long-sleeve-beige-top,Side Open Long Sleeve Beige Top,Style Size,S,,,,,ZZ09050-S,,,Shop location,0,0,1,2,3
2028,side-open-long-sleeve-beige-top,Side Open Long Sleeve Beige Top,Style Size,M,,,,,ZZ09050-M,,,Shop location,0,0,0,1,1
2029,side-open-long-sleeve-beige-top,Side Open Long Sleeve Beige Top,Style Size,L,,,,,ZZ09050-L,,,Shop location,0,0,1,3,4
2030,side-open-long-sleeve-beige-top,Side Open Long Sleeve Beige Top,Style Size,XL,,,,,ZZ09050-XL,,,Shop location,0,0,0,1,1
2031,side-open-long-sleeve-beige-top,Side Open Long Sleeve Beige Top,Style Size,XXL,,,,,ZZ09050-XXL,,,Shop location,0,0,0,1,1
2032,sleeveless-detailed-gathered-green-chiffon-top,Sleeveless Detailed Gathered Green Chiffon Top,Style Size,XS,,,,,ZZ08980-XS,,,Shop location,0,0,1,0,1
2033,sleeveless-detailed-gathered-green-chiffon-top,Sleeveless Detailed Gathered Green Chiffon Top,Style Size,S,,,,,ZZ08980-S,,,Shop location,0,0,0,5,5
2034,sleeveless-detailed-gathered-green-chiffon-top,Sleeveless Detailed Gathered Green Chiffon Top,Style Size,M,,,,,ZZ08980-M,,,Shop location,0,0,0,0,0
2035,sleeveless-detailed-gathered-green-chiffon-top,Sleeveless Detailed Gathered Green Chiffon Top,Style Size,L,,,,,ZZ08980-L,,,Shop location,0,0,0,5,5
2036,sleeveless-detailed-gathered-green-chiffon-top,Sleeveless Detailed Gathered Green Chiffon Top,Style Size,XL,,,,,ZZ08980-XL,,,Shop location,0,0,0,2,2
2037,sleeveless-detailed-gathered-green-chiffon-top,Sleeveless Detailed Gathered Green Chiffon Top,Style Size,XXL,,,,,ZZ08980-XXL,,,Shop location,0,0,0,0,0
2038,split-sleeve-floral-peplum-blue-top,Split Sleeve Floral Peplum Blue Top,Style Size,XS,,,,,ZZ08981-XS,,,Shop location,0,0,1,0,1
2039,split-sleeve-floral-peplum-blue-top,Split Sleeve Floral Peplum Blue Top,Style Size,S,,,,,ZZ08981-S,,,Shop location,0,0,2,1,3
2040,split-sleeve-floral-peplum-blue-top,Split Sleeve Floral Peplum Blue Top,Style Size,M,,,,,ZZ08981-M,,,Shop location,0,0,0,0,0
2041,split-sleeve-floral-peplum-blue-top,Split Sleeve Floral Peplum Blue Top,Style Size,L,,,,,ZZ08981-L,,,Shop location,0,0,1,4,5
2042,split-sleeve-floral-peplum-blue-top,Split Sleeve Floral Peplum Blue Top,Style Size,XL,,,,,ZZ08981-XL,,,Shop location,0,0,1,2,3
2043,split-sleeve-floral-peplum-blue-top,Split Sleeve Floral Peplum Blue Top,Style Size,XXL,,,,,ZZ08981-XXL,,,Shop location,0,0,0,1,1
2044,vneck-sleeve-layered-purple-chiffon-top,Vneck Sleeve Layered Purple Chiffon Top,Style Size,XS,,,,,ZZ08934-XS,,,Shop location,0,0,0,2,2
2045,vneck-sleeve-layered-purple-chiffon-top,Vneck Sleeve Layered Purple Chiffon Top,Style Size,S,,,,,ZZ08934-S,,,Shop location,0,0,0,7,7
2046,vneck-sleeve-layered-purple-chiffon-top,Vneck Sleeve Layered Purple Chiffon Top,Style Size,M,,,,,ZZ08934-M,,,Shop location,0,0,3,1,4
2047,vneck-sleeve-layered-purple-chiffon-top,Vneck Sleeve Layered Purple Chiffon Top,Style Size,L,,,,,ZZ08934-L,,,Shop location,0,0,3,2,5
2048,vneck-sleeve-layered-purple-chiffon-top,Vneck Sleeve Layered Purple Chiffon Top,Style Size,XL,,,,,ZZ08934-XL,,,Shop location,0,0,2,1,3
2049,vneck-sleeve-layered-purple-chiffon-top,Vneck Sleeve Layered Purple Chiffon Top,Style Size,XXL,,,,,ZZ08934-XXL,,,Shop location,0,0,1,0,1
2050,short-sleeve-high-low-green-tshirt,Short Sleeve High Low Green Tshirt,Style Size,M,,,,,ZZ08857-M,,,Shop location,0,0,2,0,2
2051,short-sleeve-high-low-green-tshirt,Short Sleeve High Low Green Tshirt,Style Size,L,,,,,ZZ08857-L,,,Shop location,0,0,3,3,6
2052,short-sleeve-high-low-green-tshirt,Short Sleeve High Low Green Tshirt,Style Size,XL,,,,,ZZ08857-XL,,,Shop location,0,0,0,10,10
2053,short-sleeve-high-low-green-tshirt,Short Sleeve High Low Green Tshirt,Style Size,XXL,,,,,ZZ08857-XXL,,,Shop location,0,0,1,1,2
2054,short-sleeve-high-low-light-blue-tshirt,Short Sleeve High Low LightBlue Tshirt,Style Size,XS,,,,,ZZ08856-XS,,,Shop location,0,0,2,0,2
2055,short-sleeve-high-low-light-blue-tshirt,Short Sleeve High Low LightBlue Tshirt,Style Size,S,,,,,ZZ08856-S,,,Shop location,0,0,0,6,6
2056,short-sleeve-high-low-light-blue-tshirt,Short Sleeve High Low LightBlue Tshirt,Style Size,M,,,,,ZZ08856-M,,,Shop location,0,0,1,4,5
2057,short-sleeve-high-low-light-blue-tshirt,Short Sleeve High Low LightBlue Tshirt,Style Size,L,,,,,ZZ08856-L,,,Shop location,0,0,2,2,4
2058,short-sleeve-high-low-light-blue-tshirt,Short Sleeve High Low LightBlue Tshirt,Style Size,XL,,,,,ZZ08856-XL,,,Shop location,0,0,0,7,7
2059,short-sleeve-high-low-light-blue-tshirt,Short Sleeve High Low LightBlue Tshirt,Style Size,XXL,,,,,ZZ08856-XXL,,,Shop location,0,0,0,5,5
2060,side-gathered-crop-gray-tshirt,Side Gathered Crop Gray Tshirt,Style Size,XS,,,,,ZZ08848-XS,,,Shop location,0,0,0,1,1
2061,side-gathered-crop-gray-tshirt,Side Gathered Crop Gray Tshirt,Style Size,S,,,,,ZZ08848-S,,,Shop location,0,0,2,1,3
2062,side-gathered-crop-gray-tshirt,Side Gathered Crop Gray Tshirt,Style Size,M,,,,,ZZ08848-M,,,Shop location,0,0,0,2,2
2063,side-gathered-crop-gray-tshirt,Side Gathered Crop Gray Tshirt,Style Size,L,,,,,ZZ08848-L,,,Shop location,0,0,0,3,3
2064,side-gathered-crop-gray-tshirt,Side Gathered Crop Gray Tshirt,Style Size,XL,,,,,ZZ08848-XL,,,Shop location,0,0,0,4,4
2065,side-gathered-crop-gray-tshirt,Side Gathered Crop Gray Tshirt,Style Size,XXL,,,,,ZZ08848-XXL,,,Shop location,0,0,0,2,2
2066,side-gathered-crop-mint-tshirt,Side Gathered Crop Mint Tshirt,Style Size,XS,,,,,ZZ08847-XS,,,Shop location,0,0,0,0,0
2067,side-gathered-crop-mint-tshirt,Side Gathered Crop Mint Tshirt,Style Size,S,,,,,ZZ08847-S,,,Shop location,0,0,0,0,0
2068,side-gathered-crop-mint-tshirt,Side Gathered Crop Mint Tshirt,Style Size,M,,,,,ZZ08847-M,,,Shop location,0,0,0,1,1
2069,side-gathered-crop-mint-tshirt,Side Gathered Crop Mint Tshirt,Style Size,L,,,,,ZZ08847-L,,,Shop location,0,0,0,4,4
2070,side-gathered-crop-mint-tshirt,Side Gathered Crop Mint Tshirt,Style Size,XL,,,,,ZZ08847-XL,,,Shop location,0,0,0,4,4
2071,side-gathered-crop-mint-tshirt,Side Gathered Crop Mint Tshirt,Style Size,XXL,,,,,ZZ08847-XXL,,,Shop location,0,0,0,2,2
2072,spades-and-hearts-printed-white-tshirt,Spades And Hearts Printed White Tshirt,Style Size,XS,,,,,ZZ08839-XS,,,Shop location,0,0,1,2,3
2073,spades-and-hearts-printed-white-tshirt,Spades And Hearts Printed White Tshirt,Style Size,S,,,,,ZZ08839-S,,,Shop location,0,0,1,9,10
2074,spades-and-hearts-printed-white-tshirt,Spades And Hearts Printed White Tshirt,Style Size,M,,,,,ZZ08839-M,,,Shop location,0,0,1,7,8
2075,spades-and-hearts-printed-white-tshirt,Spades And Hearts Printed White Tshirt,Style Size,L,,,,,ZZ08839-L,,,Shop location,0,0,0,6,6
2076,spades-and-hearts-printed-white-tshirt,Spades And Hearts Printed White Tshirt,Style Size,XL,,,,,ZZ08839-XL,,,Shop location,0,0,0,9,9
2077,spades-and-hearts-printed-white-tshirt,Spades And Hearts Printed White Tshirt,Style Size,XXL,,,,,ZZ08839-XXL,,,Shop location,0,0,0,3,3
2078,turn-up-sleeve-oversized-blue-tshirt,Turn Up Sleeve Blue Tshirt,Style Size,XS,,,,,ZZ08850-XS,,,Shop location,0,0,0,3,3
2079,turn-up-sleeve-oversized-blue-tshirt,Turn Up Sleeve Blue Tshirt,Style Size,S,,,,,ZZ08850-S,,,Shop location,0,0,0,7,7
2080,turn-up-sleeve-oversized-blue-tshirt,Turn Up Sleeve Blue Tshirt,Style Size,M,,,,,ZZ08850-M,,,Shop location,0,0,0,1,1
2081,turn-up-sleeve-oversized-blue-tshirt,Turn Up Sleeve Blue Tshirt,Style Size,L,,,,,ZZ08850-L,,,Shop location,0,0,0,6,6
2082,turn-up-sleeve-oversized-blue-tshirt,Turn Up Sleeve Blue Tshirt,Style Size,XL,,,,,ZZ08850-XL,,,Shop location,0,0,1,6,7
2083,turn-up-sleeve-oversized-blue-tshirt,Turn Up Sleeve Blue Tshirt,Style Size,XXL,,,,,ZZ08850-XXL,,,Shop location,0,0,0,5,5
2084,turn-up-sleeve-oversized-gray-tshirt,Turn Up Sleeve Oversized Gray Tshirt,Style Size,XS,,,,,ZZ08849-XS,,,Shop location,0,0,0,0,0
2085,turn-up-sleeve-oversized-gray-tshirt,Turn Up Sleeve Oversized Gray Tshirt,Style Size,S,,,,,ZZ08849-S,,,Shop location,0,0,0,5,5
2086,turn-up-sleeve-oversized-gray-tshirt,Turn Up Sleeve Oversized Gray Tshirt,Style Size,M,,,,,ZZ08849-M,,,Shop location,0,0,0,3,3
2087,turn-up-sleeve-oversized-gray-tshirt,Turn Up Sleeve Oversized Gray Tshirt,Style Size,L,,,,,ZZ08849-L,,,Shop location,0,0,0,6,6
2088,turn-up-sleeve-oversized-gray-tshirt,Turn Up Sleeve Oversized Gray Tshirt,Style Size,XL,,,,,ZZ08849-XL,,,Shop location,0,0,1,6,7
2089,turn-up-sleeve-oversized-gray-tshirt,Turn Up Sleeve Oversized Gray Tshirt,Style Size,XXL,,,,,ZZ08849-XXL,,,Shop location,0,0,0,3,3
2090,why-not-red-basic-crew-neck-tshirt,Why Not Red Basic Crew Neck Tshirt,Style Size,XS,,,,,ZZ08845-XS,,,Shop location,0,0,0,7,7
2091,why-not-red-basic-crew-neck-tshirt,Why Not Red Basic Crew Neck Tshirt,Style Size,S,,,,,ZZ08845-S,,,Shop location,0,0,0,9,9
2092,why-not-red-basic-crew-neck-tshirt,Why Not Red Basic Crew Neck Tshirt,Style Size,M,,,,,ZZ08845-M,,,Shop location,0,0,0,11,11
2093,why-not-red-basic-crew-neck-tshirt,Why Not Red Basic Crew Neck Tshirt,Style Size,L,,,,,ZZ08845-L,,,Shop location,0,0,0,8,8
2094,why-not-red-basic-crew-neck-tshirt,Why Not Red Basic Crew Neck Tshirt,Style Size,XL,,,,,ZZ08845-XL,,,Shop location,0,0,0,10,10
2095,why-not-red-basic-crew-neck-tshirt,Why Not Red Basic Crew Neck Tshirt,Style Size,XXL,,,,,ZZ08845-XXL,,,Shop location,0,0,1,5,6
2096,cold-shoulder-sleeve-flared-printed-top,Cold Shoulder Sleeve Flared Printed Top,Style Size,XS,,,,,ZZ08956-XS,,,Shop location,0,0,0,0,0
2097,cold-shoulder-sleeve-flared-printed-top,Cold Shoulder Sleeve Flared Printed Top,Style Size,S,,,,,ZZ08956-S,,,Shop location,0,0,0,5,5
2098,cold-shoulder-sleeve-flared-printed-top,Cold Shoulder Sleeve Flared Printed Top,Style Size,M,,,,,ZZ08956-M,,,Shop location,0,0,0,3,3
2099,cold-shoulder-sleeve-flared-printed-top,Cold Shoulder Sleeve Flared Printed Top,Style Size,L,,,,,ZZ08956-L,,,Shop location,0,0,1,6,7
2100,line-rose-printed-teal-separation-tshirt,Line Rose Printed Teal Separation Tshirt,Style Size,XL,,,,,ZZ08843-XL,,,Shop location,0,0,0,7,7
2101,line-rose-printed-teal-separation-tshirt,Line Rose Printed Teal Separation Tshirt,Style Size,XXL,,,,,ZZ08843-XXL,,,Shop location,0,0,0,5,5
2102,love-printed-tshirt,Love Printed Tshirt,Style Size,XS,,,,,ZZ08846-XS,,,Shop location,0,0,0,3,3
2103,love-printed-tshirt,Love Printed Tshirt,Style Size,S,,,,,ZZ08846-S,,,Shop location,0,0,0,8,8
2104,love-printed-tshirt,Love Printed Tshirt,Style Size,M,,,,,ZZ08846-M,,,Shop location,0,0,0,3,3
2105,love-printed-tshirt,Love Printed Tshirt,Style Size,L,,,,,ZZ08846-L,,,Shop location,0,0,0,5,5
2106,love-printed-tshirt,Love Printed Tshirt,Style Size,XL,,,,,ZZ08846-XL,,,Shop location,0,0,0,9,9
2107,love-printed-tshirt,Love Printed Tshirt,Style Size,XXL,,,,,ZZ08846-XXL,,,Shop location,0,0,0,3,3
2108,make-your-dreams-navy-oversize-t-shirt,Make your Dreams Navy Oversize T-Shirt,Style Size,XS,,,,,ZZ09041-XS,,,Shop location,0,0,1,7,8
2109,make-your-dreams-navy-oversize-t-shirt,Make your Dreams Navy Oversize T-Shirt,Style Size,S,,,,,ZZ09041-S,,,Shop location,0,0,0,0,0
2110,make-your-dreams-navy-oversize-t-shirt,Make your Dreams Navy Oversize T-Shirt,Style Size,M,,,,,ZZ09041-M,,,Shop location,0,0,1,1,2
2111,make-your-dreams-navy-oversize-t-shirt,Make your Dreams Navy Oversize T-Shirt,Style Size,L,,,,,ZZ09041-L,,,Shop location,0,0,0,0,0
2112,make-your-dreams-navy-oversize-t-shirt,Make your Dreams Navy Oversize T-Shirt,Style Size,XL,,,,,ZZ09041-XL,,,Shop location,0,0,1,0,1
2113,navy-cropped-hoodie,Navy Cropped Hoodie,Style Size,XS,,,,,ZZ08876-XS,,,Shop location,0,0,0,1,1
2114,navy-cropped-hoodie,Navy Cropped Hoodie,Style Size,S,,,,,ZZ08876-S,,,Shop location,0,0,0,1,1
2115,navy-cropped-hoodie,Navy Cropped Hoodie,Style Size,M,,,,,ZZ08876-M,,,Shop location,0,0,2,0,2
2116,navy-cropped-hoodie,Navy Cropped Hoodie,Style Size,L,,,,,ZZ08876-L,,,Shop location,0,0,0,3,3
2117,navy-cropped-hoodie,Navy Cropped Hoodie,Style Size,XL,,,,,ZZ08876-XL,,,Shop location,0,0,0,4,4
2118,navy-cropped-hoodie,Navy Cropped Hoodie,Style Size,XXL,,,,,ZZ08876-XXL,,,Shop location,0,0,0,2,2
2119,neck-and-sleeve-contrast-blue-tshirt,Neck And Sleeve Contrast Blue Tshirt,Style Size,XS,,,,,ZZ08852-XS,,,Shop location,0,0,0,2,2
2120,neck-and-sleeve-contrast-blue-tshirt,Neck And Sleeve Contrast Blue Tshirt,Style Size,S,,,,,ZZ08852-S,,,Shop location,0,0,0,2,2
2121,neck-and-sleeve-contrast-blue-tshirt,Neck And Sleeve Contrast Blue Tshirt,Style Size,M,,,,,ZZ08852-M,,,Shop location,0,0,0,0,0
2122,neck-and-sleeve-contrast-blue-tshirt,Neck And Sleeve Contrast Blue Tshirt,Style Size,L,,,,,ZZ08852-L,,,Shop location,0,0,0,1,1
2123,neck-and-sleeve-contrast-blue-tshirt,Neck And Sleeve Contrast Blue Tshirt,Style Size,XL,,,,,ZZ08852-XL,,,Shop location,0,0,1,4,5
2124,neck-and-sleeve-contrast-blue-tshirt,Neck And Sleeve Contrast Blue Tshirt,Style Size,XXL,,,,,ZZ08852-XXL,,,Shop location,0,0,0,0,0
2125,neck-and-sleeve-contrast-orange-tshirt,Neck And Sleeve Contrast Orange Tshirt,Style Size,XS,,,,,ZZ08851-XS,,,Shop location,0,0,0,6,6
2126,neck-and-sleeve-contrast-orange-tshirt,Neck And Sleeve Contrast Orange Tshirt,Style Size,S,,,,,ZZ08851-S,,,Shop location,0,0,0,2,2
2127,neck-and-sleeve-contrast-orange-tshirt,Neck And Sleeve Contrast Orange Tshirt,Style Size,M,,,,,ZZ08851-M,,,Shop location,0,0,0,0,0
2128,neck-and-sleeve-contrast-orange-tshirt,Neck And Sleeve Contrast Orange Tshirt,Style Size,L,,,,,ZZ08851-L,,,Shop location,0,0,1,11,12
2129,neck-and-sleeve-contrast-orange-tshirt,Neck And Sleeve Contrast Orange Tshirt,Style Size,XL,,,,,ZZ08851-XL,,,Shop location,0,0,0,14,14
2130,neck-and-sleeve-contrast-orange-tshirt,Neck And Sleeve Contrast Orange Tshirt,Style Size,XXL,,,,,ZZ08851-XXL,,,Shop location,0,0,1,0,1
2131,olive-green-cropped-hoodie,Olive Green Cropped Hoodie,Style Size,XS,,,,,ZZ08877-XS,,,Shop location,0,0,0,0,0
2132,olive-green-cropped-hoodie,Olive Green Cropped Hoodie,Style Size,S,,,,,ZZ08877-S,,,Shop location,0,0,1,2,3
2133,olive-green-cropped-hoodie,Olive Green Cropped Hoodie,Style Size,M,,,,,ZZ08877-M,,,Shop location,0,0,0,2,2
2134,olive-green-cropped-hoodie,Olive Green Cropped Hoodie,Style Size,L,,,,,ZZ08877-L,,,Shop location,0,0,0,3,3
2135,olive-green-cropped-hoodie,Olive Green Cropped Hoodie,Style Size,XL,,,,,ZZ08877-XL,,,Shop location,0,0,0,5,5
2136,olive-green-cropped-hoodie,Olive Green Cropped Hoodie,Style Size,XXL,,,,,ZZ08877-XXL,,,Shop location,0,0,0,2,2
2137,power-of-cosmic-gray-over-size-tshirt,Power of Cosmic Gray Over-Size TShirt,Style Size,XS,,,,,ZZ09042-XS,,,Shop location,0,0,2,5,7
2138,power-of-cosmic-gray-over-size-tshirt,Power of Cosmic Gray Over-Size TShirt,Style Size,S,,,,,ZZ09042-S,,,Shop location,0,0,0,0,0
2139,power-of-cosmic-gray-over-size-tshirt,Power of Cosmic Gray Over-Size TShirt,Style Size,M,,,,,ZZ09042-M,,,Shop location,0,0,1,0,1
2140,power-of-cosmic-gray-over-size-tshirt,Power of Cosmic Gray Over-Size TShirt,Style Size,L,,,,,ZZ09042-L,,,Shop location,0,0,1,2,3
2141,power-of-cosmic-gray-over-size-tshirt,Power of Cosmic Gray Over-Size TShirt,Style Size,XL,,,,,ZZ09042-XL,,,Shop location,0,0,1,0,1
2142,short-sleeve-high-low-blue-tshirt,Short Sleeve High Low Blue Tshirt,Style Size,XS,,,,,ZZ08855-XS,,,Shop location,0,0,0,1,1
2143,short-sleeve-high-low-blue-tshirt,Short Sleeve High Low Blue Tshirt,Style Size,S,,,,,ZZ08855-S,,,Shop location,0,0,0,7,7
2144,short-sleeve-high-low-blue-tshirt,Short Sleeve High Low Blue Tshirt,Style Size,M,,,,,ZZ08855-M,,,Shop location,0,0,0,5,5
2145,short-sleeve-high-low-blue-tshirt,Short Sleeve High Low Blue Tshirt,Style Size,L,,,,,ZZ08855-L,,,Shop location,0,0,1,6,7
2146,short-sleeve-high-low-blue-tshirt,Short Sleeve High Low Blue Tshirt,Style Size,XL,,,,,ZZ08855-XL,,,Shop location,0,0,1,8,9
2147,short-sleeve-high-low-blue-tshirt,Short Sleeve High Low Blue Tshirt,Style Size,XXL,,,,,ZZ08855-XXL,,,Shop location,0,0,0,2,2
2148,short-sleeve-high-low-green-tshirt,Short Sleeve High Low Green Tshirt,Style Size,XS,,,,,ZZ08857-XS,,,Shop location,0,0,0,0,0
2149,short-sleeve-high-low-green-tshirt,Short Sleeve High Low Green Tshirt,Style Size,S,,,,,ZZ08857-S,,,Shop location,0,0,2,0,2
2150,basic-crew-neck-orange-tshirt,Basic Crew Neck Orange Tshirt,Style Size,XXL,,,,,ZZ08861-XXL,,,Shop location,0,0,0,1,1
2151,be-kind-crew-neck-white-tshirt,Be Kind Crew Neck White Tshirt,Style Size,XS,,,,,ZZ08841-XS,,,Shop location,0,0,0,1,1
2152,be-kind-crew-neck-white-tshirt,Be Kind Crew Neck White Tshirt,Style Size,S,,,,,ZZ08841-S,,,Shop location,0,0,0,2,2
2153,be-kind-crew-neck-white-tshirt,Be Kind Crew Neck White Tshirt,Style Size,M,,,,,ZZ08841-M,,,Shop location,0,0,0,0,0
2154,be-kind-crew-neck-white-tshirt,Be Kind Crew Neck White Tshirt,Style Size,L,,,,,ZZ08841-L,,,Shop location,0,0,0,3,3
2155,be-kind-crew-neck-white-tshirt,Be Kind Crew Neck White Tshirt,Style Size,XL,,,,,ZZ08841-XL,,,Shop location,0,0,0,0,0
2156,be-kind-crew-neck-white-tshirt,Be Kind Crew Neck White Tshirt,Style Size,XXL,,,,,ZZ08841-XXL,,,Shop location,0,0,0,0,0
2157,cosmic-rays-printed-over-size-gray-marl-tshirt,Cosmic Rays Printed Oversize Gray Marl TShirt,Style Size,XS,,,,,ZZ09044-XS,,,Shop location,0,0,0,9,9
2158,cosmic-rays-printed-over-size-gray-marl-tshirt,Cosmic Rays Printed Oversize Gray Marl TShirt,Style Size,S,,,,,ZZ09044-S,,,Shop location,0,0,1,4,5
2159,cosmic-rays-printed-over-size-gray-marl-tshirt,Cosmic Rays Printed Oversize Gray Marl TShirt,Style Size,M,,,,,ZZ09044-M,,,Shop location,0,0,1,1,2
2160,cosmic-rays-printed-over-size-gray-marl-tshirt,Cosmic Rays Printed Oversize Gray Marl TShirt,Style Size,L,,,,,ZZ09044-L,,,Shop location,0,0,1,2,3
2161,cosmic-rays-printed-over-size-gray-marl-tshirt,Cosmic Rays Printed Oversize Gray Marl TShirt,Style Size,XL,,,,,ZZ09044-XL,,,Shop location,0,0,0,3,3
2162,desert-arizona-printed-white-over-size-tshirt,Desert Arizona Printed White Oversize TShirt,Style Size,XS,,,,,ZZ09047-XS,,,Shop location,0,0,0,1,1
2163,desert-arizona-printed-white-over-size-tshirt,Desert Arizona Printed White Oversize TShirt,Style Size,S,,,,,ZZ09047-S,,,Shop location,0,0,0,0,0
2164,desert-arizona-printed-white-over-size-tshirt,Desert Arizona Printed White Oversize TShirt,Style Size,M,,,,,ZZ09047-M,,,Shop location,0,0,0,6,6
2165,desert-arizona-printed-white-over-size-tshirt,Desert Arizona Printed White Oversize TShirt,Style Size,L,,,,,ZZ09047-L,,,Shop location,0,0,1,0,1
2166,desert-arizona-printed-white-over-size-tshirt,Desert Arizona Printed White Oversize TShirt,Style Size,XL,,,,,ZZ09047-XL,,,Shop location,0,0,0,5,5
2167,desert-dream-printed-gray-marl-over-size-tshirt,Desert Dream Printed Gray Marl Oversize TShirt,Style Size,XS,,,,,ZZ09043-XS,,,Shop location,0,0,0,6,6
2168,desert-dream-printed-gray-marl-over-size-tshirt,Desert Dream Printed Gray Marl Oversize TShirt,Style Size,S,,,,,ZZ09043-S,,,Shop location,0,0,0,9,9
2169,desert-dream-printed-gray-marl-over-size-tshirt,Desert Dream Printed Gray Marl Oversize TShirt,Style Size,M,,,,,ZZ09043-M,,,Shop location,0,0,0,10,10
2170,desert-dream-printed-gray-marl-over-size-tshirt,Desert Dream Printed Gray Marl Oversize TShirt,Style Size,L,,,,,ZZ09043-L,,,Shop location,0,0,1,1,2
2171,desert-dream-printed-gray-marl-over-size-tshirt,Desert Dream Printed Gray Marl Oversize TShirt,Style Size,XL,,,,,ZZ09043-XL,,,Shop location,0,0,0,0,0
2172,gray-marl-cropped-hoodie,Gray Marl Cropped Hoodie,Style Size,XS,,,,,ZZ08875-XS,,,Shop location,0,0,0,0,0
2173,gray-marl-cropped-hoodie,Gray Marl Cropped Hoodie,Style Size,S,,,,,ZZ08875-S,,,Shop location,0,0,0,3,3
2174,gray-marl-cropped-hoodie,Gray Marl Cropped Hoodie,Style Size,M,,,,,ZZ08875-M,,,Shop location,0,0,0,0,0
2175,gray-marl-cropped-hoodie,Gray Marl Cropped Hoodie,Style Size,L,,,,,ZZ08875-L,,,Shop location,0,0,0,4,4
2176,gray-marl-cropped-hoodie,Gray Marl Cropped Hoodie,Style Size,XL,,,,,ZZ08875-XL,,,Shop location,0,0,0,5,5
2177,gray-marl-cropped-hoodie,Gray Marl Cropped Hoodie,Style Size,XXL,,,,,ZZ08875-XXL,,,Shop location,0,0,0,1,1
2178,green-marl-cropped-hoodie,Green Marl Cropped Hoodie,Style Size,XS,,,,,ZZ08878-XS,,,Shop location,0,0,0,3,3
2179,green-marl-cropped-hoodie,Green Marl Cropped Hoodie,Style Size,S,,,,,ZZ08878-S,,,Shop location,0,0,0,1,1
2180,green-marl-cropped-hoodie,Green Marl Cropped Hoodie,Style Size,M,,,,,ZZ08878-M,,,Shop location,0,0,1,0,1
2181,green-marl-cropped-hoodie,Green Marl Cropped Hoodie,Style Size,L,,,,,ZZ08878-L,,,Shop location,0,0,0,3,3
2182,green-marl-cropped-hoodie,Green Marl Cropped Hoodie,Style Size,XL,,,,,ZZ08878-XL,,,Shop location,0,0,0,5,5
2183,green-marl-cropped-hoodie,Green Marl Cropped Hoodie,Style Size,XXL,,,,,ZZ08878-XXL,,,Shop location,0,0,0,3,3
